1,Gold,SPY,GPR,GPRA,GPRT
1/31/2022,1796,449.91,142.9885,19.01,237.8
2/1/2022,1801,452.95,190.5861,54.29,286.77
2/2/2022,1810,457.35,250.32,58.23,395.48
2/3/2022,1803,446.6,176.2876,40.87,272.72
2/4/2022,1807,448.7,92.5748,64.2,107.1
2/7/2022,1821,447.26,195.1513,29.93,299.58
2/8/2022,1827,450.94,158.3878,81.21,225.78
2/9/2022,1836,457.54,117.1793,35.94,172.39
2/10/2022,1836,449.32,108.5376,17.31,173.28
2/11/2022,1841,440.46,179.278,73.12,250.72
2/14/2022,1868,439.02,191.8866,70.48,285.53
2/15/2022,1855,446.1,229.0605,87.83,380.94
2/16/2022,1871,446.6,223.4669,61.16,371.64
2/17/2022,1901,437.06,228.4529,91.1,334.34
2/18/2022,1899,434.23,226.3515,147.54,318.52
2/22/2022,1906,429.57,279.4344,121.56,439.37
2/23/2022,1909,421.95,431.0212,183.47,692.65
2/24/2022,1925,428.3,370.7034,189.52,545.37
2/25/2022,1888,437.75,515.8917,162.41,797.75
2/28/2022,1901,436.63,452.6181,218.17,678.29
3/1/2022,1944,429.98,540.8274,287.55,809.49
3/2/2022,1922,437.89,523.5247,203.22,778.2
3/3/2022,1936,435.71,436.8221,353.83,552.41
3/4/2022,1967,432.17,350.0732,226.85,465.75
3/7/2022,1996,419.43,362.3121,247.68,473.43
3/8/2022,2043,416.25,352.1051,360.26,408.36
3/9/2022,1988,427.41,295.3064,179.2,391.47
3/10/2022,2000,425.48,352.4008,384.11,343.82
3/11/2022,1985,420.07,410.331,289.76,497.59
3/14/2022,1961,417,350.1088,204.05,492.68
3/15/2022,1930,426.17,311.8823,207.28,400.8
3/16/2022,1909,435.62,473.224,343.91,632.54
3/17/2022,1943,441.07,290.3256,227.75,348.27
3/18/2022,1929,444.52,285.316,202.48,394.07
3/21/2022,1930,444.39,227.739,227.04,223.8
3/22/2022,1922,449.59,244.842,201.01,295.41
3/23/2022,1937,443.8,267.4744,297.42,342.17
3/24/2022,1962,450.49,317.0141,265.66,420.24
3/25/2022,1954,452.69,350.7425,328.08,424.88
3/28/2022,1940,455.91,281.9207,319.38,277.05
3/29/2022,1912,461.55,233.3596,181.57,283.97
3/30/2022,1936,458.7,233.5089,270.69,243.84
3/31/2022,1951,451.64,254.8129,220.89,331.65
4/1/2022,1921,452.92,188.1578,167.83,205.87
4/4/2022,1931,456.8,163.0201,143.02,184.36
4/5/2022,1924,451.03,212.4177,137.36,276.88
4/6/2022,1920,446.52,175.7472,116.8,247.99
4/7/2022,1935,448.77,243.4155,232.12,290.41
4/8/2022,1942,447.57,219.4767,152.65,263.14
4/11/2022,1945,439.92,195.2274,226.02,240.89
4/12/2022,1973,438.29,226.2524,219.77,260.5
4/13/2022,1982,443.31,258.8769,305.48,254.8
4/14/2022,1972,437.79,265.656,302.67,279.51
4/19/2022,1956,445.04,213.5173,243.27,223.2
4/20/2022,1953,444.71,189.6082,166.79,250.41
4/21/2022,1945,438.06,128.2644,111.19,139.12
4/22/2022,1932,426.04,246.7973,218.7,319.23
4/25/2022,1893,428.51,246.8995,232.47,285.15
4/26/2022,1902,416.1,160.5445,160.05,169.1
4/27/2022,1886,417.27,186.6987,127.63,239.52
4/28/2022,1891,427.81,176.3763,131.88,219.99
4/29/2022,1912,412,148.9371,143.36,170.82
5/3/2022,1871,416.38,157.4735,156.99,187.06
5/4/2022,1869,429.06,163.4491,217.26,172.16
5/5/2022,1876,413.81,144.6987,144.25,171.89
5/6/2022,1883,411.34,174.0681,178.79,192.99
5/9/2022,1859,398.17,150.8694,170.02,174.54
5/10/2022,1841,399.09,143.2462,190.41,158.82
5/11/2022,1854,392.75,176.3763,175.83,210.83
5/12/2022,1825,392.34,158.2611,174.1,163.36
5/13/2022,1808,401.72,162.0828,141.39,210.59
5/16/2022,1814,400.09,168.7534,174.46,197.49
5/17/2022,1819,408.32,174.6242,158.26,220.01
5/18/2022,1816,391.86,165.896,128.04,195.8
5/19/2022,1841,389.46,162.3808,129.5,189.03
5/20/2022,1842,389.63,140.9603,90.34,200.94
5/23/2022,1848,396.92,150.3085,115.27,173.06
5/24/2022,1865,393.89,222.3583,295.57,265.49
5/25/2022,1846,397.37,155.1035,209.85,147.4
5/26/2022,1848,405.31,134.5731,72.24,172.16
5/27/2022,1854,415.26,155.5196,124.03,181.05
5/31/2022,1845,412.93,190.3091,177.87,217.59
6/1/2022,1846,409.59,168.3436,162.41,207.72
6/6/2022,1841,411.79,190.1253,145.8,231.06
6/7/2022,1849,415.74,139.0311,108.47,201.06
6/8/2022,1854,411.22,152.3668,146.27,178.32
6/9/2022,1850,401.44,115.5547,76.8,155.57
6/10/2022,1873,389.8,94.3453,52.25,122.03
6/13/2022,1829,375,147.2252,146.77,163.23
6/14/2022,1811,373.87,136.3664,113.29,188.99
6/15/2022,1816,379.2,110.0521,120.68,91.51
6/16/2022,1847,366.65,132.2822,109.9,128.33
6/17/2022,1837,365.86,114.0477,82.69,137.94
6/21/2022,1835,375.07,116.7695,98.03,153.31
6/22/2022,1835,374.39,121.3202,126.21,131.58
6/23/2022,1826,378.06,143.5623,190.83,141.48
6/24/2022,1827,390.08,149.3589,106.36,204.04
6/27/2022,1821,388.59,131.9998,100.26,177.71
6/28/2022,1818,380.65,200.7617,189.02,241.14
6/29/2022,1818,380.34,181.8881,186.82,238.33
6/30/2022,1807,377.25,173.2062,151.09,225.04
7/1/2022,1802,381.24,119.0792,107.92,153.03
7/5/2022,1764,381.96,109.6495,138.08,86.38
7/6/2022,1737,383.25,138.9888,150.11,134.84
7/7/2022,1740,388.99,88.6306,66.27,110.55
7/8/2022,1742,388.67,110.4189,83.87,122.42
7/11/2022,1732,384.23,112.853,52.94,154.56
7/12/2022,1725,380.83,113.6387,147.28,113.39
7/13/2022,1736,378.83,182.8705,145.85,217.23
7/14/2022,1706,377.91,165.3528,98.91,210.83
7/15/2022,1704,385.13,192.0329,148.9,239.52
7/18/2022,1710,381.95,128.7092,162.08,135.19
7/19/2022,1711,392.27,151.0799,89.25,223.34
7/20/2022,1700,394.77,149.5641,55.22,239.52
7/21/2022,1713,398.79,117.5066,100.41,158.2
7/22/2022,1727,395.09,125.4761,40.03,200.33
7/25/2022,1719,395.57,109.5596,38.55,160.77
7/26/2022,1718,390.89,160.8621,154.43,178.35
7/27/2022,1719,401.04,145.5434,127.68,154.91
7/28/2022,1754,406.07,106.6849,95.72,124.2
7/29/2022,1767,411.99,68.2462,52.34,87.31
8/1/2022,1773,410.77,130.9315,117.48,163.31
8/2/2022,1775,408.06,204.4795,116.49,262.33
8/3/2022,1761,414.45,210.2316,124.62,264.58
8/4/2022,1791,414.17,212.0502,148.55,285.93
8/5/2022,1776,413.47,163.9325,112.71,206.82
8/8/2022,1790,412.99,149.098,103.4,204.84
8/9/2022,1797,411.35,212.5712,153.05,255.32
8/10/2022,1799,419.99,80.6538,68.92,86.23
8/11/2022,1792,419.99,130.2695,136.05,154.75
8/12/2022,1801,427.1,182.5402,160.57,205.36
8/15/2022,1783,428.86,110.4189,90.65,108.02
8/16/2022,1775,429.7,96.5411,96.24,100.35
8/17/2022,1762,426.65,156.0896,138.32,173.06
8/18/2022,1757,427.89,100.74,59.08,137.97
8/19/2022,1748,422.14,117.6756,129.04,146.78
8/22/2022,1734,413.35,101.7295,76.06,137.46
8/23/2022,1747,412.35,145.3412,144.89,171.21
8/24/2022,1748,413.67,102.4505,56.74,141.98
8/25/2022,1758,419.51,149.1188,169.9,141.71
8/26/2022,1737,405.31,108.2539,86.34,135.02
8/30/2022,1727,398.21,115.2725,60.48,171.53
8/31/2022,1717,395.18,97.7479,119.1,72.25
9/1/2022,1700,396.42,187.7122,198.14,202
9/2/2022,1713,392.24,84.1287,94.35,78.7
9/6/2022,1703,390.76,119.1571,95.03,148.62
9/7/2022,1718,397.78,124.2888,86.2,170.75
9/8/2022,1711,400.38,99.4294,93.91,130.55
9/9/2022,1719,406.6,94.3277,55.32,129.19
9/12/2022,1731,410.97,111.9556,131.31,109.52
9/13/2022,1707,393.1,132.2622,143.84,179.97
9/14/2022,1698,394.6,202.9321,178.51,238.23
9/15/2022,1667,390.12,95.6089,156.99,56.12
9/16/2022,1673,385.56,127.4065,105.85,176.57
9/19/2022,1668,388.55,122.1849,67.67,158.05
9/20/2022,1661,384.09,109.7732,90.12,139.6
9/21/2022,1666,377.39,189.7543,162.15,261.48
9/22/2022,1671,374.22,225.8569,150.11,348.78
9/23/2022,1645,367.95,187.7991,93.61,277.62
9/26/2022,1624,364.31,163.0201,104.01,216.89
9/27/2022,1627,363.38,155.8855,99.9,240.73
9/28/2022,1660,370.53,202.5868,185.59,282.28
9/29/2022,1664,362.79,156.9406,122.93,186.43
9/30/2022,1667,357.18,162.741,104.67,227
10/3/2022,1697,366.61,123.8952,91.01,195.2
10/4/2022,1726,377.97,164.2128,90.32,254.26
10/5/2022,1716,377.09,171.1493,121.09,229.54
10/6/2022,1716,373.2,202.7014,148.9,257.26
10/7/2022,1704,362.79,144.2409,39.67,239.88
10/10/2022,1670,360.02,193.3405,256.99,203.64
10/11/2022,1681,357.74,228.2511,256.72,233.6
10/12/2022,1672,356.56,181.9504,149.38,258.1
10/13/2022,1672,365.97,133.8411,100.07,166.94
10/14/2022,1644,357.63,147.2252,94.35,183.63
10/17/2022,1659,366.82,171.6686,139.45,200.9
10/18/2022,1651,371.13,128.9849,58.45,195.01
10/19/2022,1629,368.5,160.1933,148.29,190.29
10/20/2022,1632,365.41,159.9171,148.04,180.47
10/21/2022,1652,374.29,174.3457,115.87,237.23
10/24/2022,1649,378.87,93.5754,37.31,124.5
10/25/2022,1653,384.92,139.7216,69.65,193.64
10/26/2022,1664,382.02,133.392,110.82,138.65
10/27/2022,1660,379.98,180.4925,201.11,220.71
10/28/2022,1645,389.02,203.6854,128.25,267.43
10/31/2022,1641,386.21,113.7905,138.65,105.13
11/1/2022,1650,384.52,136.883,163.75,127.48
11/2/2022,1650,374.87,150.8161,75.18,214.99
11/3/2022,1631,371.01,186.5525,120.63,251.55
11/4/2022,1677,376.35,115.8916,115.53,136.52
11/7/2022,1681,379.95,139.7216,104.47,183.96
11/8/2022,1716,382,225.7376,146.54,305.57
11/9/2022,1714,374.13,137.4102,156.56,163.23
11/10/2022,1754,394.69,98.1502,127.2,81.61
11/11/2022,1769,398.51,111.0922,110.75,125.97
11/14/2022,1777,395.12,188.9297,163.24,198.99
11/15/2022,1777,398.49,196.5083,100.75,280.12
11/16/2022,1776,395.45,170.5807,164.57,183.02
11/17/2022,1763,394.24,153.2129,158.01,193.3
11/18/2022,1754,396.03,77.7142,67.79,88.85
11/21/2022,1740,394.59,107.6286,83.45,159.1
11/22/2022,1740,399.9,105.2488,143.58,119.76
11/23/2022,1746,402.42,105.602,99.74,138.65
11/25/2022,1754,402.33,80.5138,80.27,76.51
11/28/2022,1740,395.91,87.9999,25.07,146.35
11/29/2022,1756,395.23,100.5501,66.83,111.48
11/30/2022,1753,407.68,81.5903,21.69,126.64
12/1/2022,1808,407.38,65.947,40.46,84.36
12/2/2022,1803,406.91,109.0965,138.42,123.71
12/5/2022,1774,399.59,98.9695,139.29,106.5
12/6/2022,1776,393.83,139.0969,133.53,162.79
12/7/2022,1791,393.16,127.4065,74.09,150.09
12/8/2022,1794,396.24,140.9603,97.29,171.31
12/9/2022,1804,393.28,117.3085,55.69,176.51
12/12/2022,1785,398.95,158.3698,157.88,153.64
12/13/2022,1818,401.97,152.6268,146.52,150.42
12/14/2022,1812,399.4,133.392,166.23,138.65
12/15/2022,1781,389.63,73.6126,45.16,84.75
12/16/2022,1794,383.27,98.7959,127.46,96.65
12/19/2022,1791,380.02,171.458,164.09,159.68
12/20/2022,1819,380.54,132.744,132.34,130.45
12/21/2022,1819,386.23,169.5409,169.02,195.2
12/22/2022,1789,380.72,159.0033,184.93,165.27
12/23/2022,1797,382.91,114.9258,161.75,78.7
12/28/2022,1809,376.66,151.8863,86.53,192.45
12/29/2022,1826,383.44,116.4859,101.61,121.08
12/30/2022,1826,382.43,150.2298,194.7,112.43
1/3/2023,1846,380.82,198.4488,167.4,228.48
1/4/2023,1859,383.76,94.2856,100.26,94.08
1/5/2023,1841,379.38,100.74,118.15,88.7
1/6/2023,1870,388.08,88.7295,106.15,88.54
1/9/2023,1878,387.86,86.1268,52.84,99.16
1/10/2023,1877,390.58,108.8906,102.84,104.84
1/11/2023,1879,395.52,129.4431,82.12,156.56
1/12/2023,1899,396.96,114.4457,126.77,105.74
1/13/2023,1922,398.5,103.6978,80.41,134.13
1/17/2023,1910,397.77,121.0361,88.91,158.91
1/18/2023,1907,391.49,76.7814,65.61,100.33
1/19/2023,1924,388.64,115.0618,120.74,110.78
1/20/2023,1928,395.88,152.1077,123.56,168.64
1/23/2023,1929,400.63,87.7055,80.71,78.54
1/24/2023,1935,400.2,84.3608,56.07,121.59
1/25/2023,1943,400.35,110.613,116.08,106.5
1/26/2023,1930,404.75,65.5364,71.27,59.45
1/27/2023,1929,405.68,126.5217,172,95.64
1/30/2023,1930,400.59,148.4246,80.71,201.96
1/31/2023,1937,406.48,148.3239,153.34,146.18
2/1/2023,1934,410.8,108.7026,114.07,123.69
2/2/2023,1922,416.78,130.603,118.36,167.84
2/3/2023,1868,412.35,127.4065,99.4,156.61
2/6/2023,1871,409.83,112.5288,126.21,128.66
2/7/2023,1877,415.19,137.7627,124.85,166.62
2/8/2023,1882,410.65,129.3532,67.28,177.71
2/9/2023,1870,407.09,169.5854,169.06,188.02
2/10/2023,1866,408.04,153.7978,153.32,177.08
2/13/2023,1855,412.83,110.4189,142.46,97.22
2/14/2023,1857,412.64,88.5713,35.32,137.48
2/15/2023,1837,413.98,119.2741,86.48,144.26
2/16/2023,1843,408.28,134.7485,123.14,149.4
2/17/2023,1842,407.26,106.0965,58.76,156.84
2/21/2023,1834,399.09,168.6398,132.09,210.34
2/22/2023,1833,398.54,150.3085,149.85,173.06
2/23/2023,1819,400.66,133.9641,145.69,131.65
2/24/2023,1809,396.38,110.9738,88.51,147.65
2/27/2023,1825,397.73,138.8501,92.28,164.94
2/28/2023,1837,396.26,140.83,134.29,162.93
3/1/2023,1845,394.74,92.7737,97.93,108.91
3/2/2023,1841,397.81,127.1841,149.85,134.6
3/3/2023,1855,404.19,154.6261,213.44,128.58
3/6/2023,1855,404.47,106.857,53.26,133.28
3/7/2023,1820,398.27,167.8884,90.12,214.78
3/8/2023,1819,398.92,125.9323,54.58,173.01
3/9/2023,1835,391.56,147.4773,79.17,207.53
3/10/2023,1867,385.91,113.6387,67.97,141.74
3/13/2023,1917,385.36,144.2975,87.56,177.37
3/14/2023,1911,391.73,117.3085,122.52,148.64
3/15/2023,1931,389.28,101.7512,101.44,122.21
3/16/2023,1923,396.11,112.8119,163.58,119.39
3/17/2023,1974,389.99,85.0831,90.48,103.77
3/20/2023,1983,393.74,94.0689,80.38,111.74
3/21/2023,1941,398.91,129.9046,141.28,157.12
3/22/2023,1950,392.11,114.4342,48.03,170.28
3/23/2023,1996,393.17,94.2856,75.2,114.99
3/24/2023,1984,395.75,72.4973,55.6,92.74
3/27/2023,1954,396.49,120.9457,53.59,167.62
3/28/2023,1974,395.6,76.6252,47.01,107.83
3/29/2023,1967,401.35,74.2472,68.32,66.49
3/30/2023,1989,403.7,129.301,110.49,133.12
3/31/2023,1977,409.39,90.4455,45.08,122.21
4/3/2023,1991,410.95,84.6039,64.88,97.41
4/4/2023,2029,408.67,119.2022,75.05,146.07
4/5/2023,2027,407.6,117.885,105.77,147.04
4/6/2023,2017,409.19,173.6927,123.68,226.96
4/11/2023,2010,409.72,86.1268,52.84,99.16
4/12/2023,2016,408.05,119.4284,112.79,114.99
4/13/2023,2046,413.47,125.9531,75.34,178.05
4/14/2023,2007,412.46,119.8035,47.77,169.35
4/17/2023,1998,413.94,98.6722,98.37,105.49
4/18/2023,2010,414.21,113.5356,146.48,99.96
4/19/2023,1998,414.14,158.0307,169.66,151.62
4/20/2023,2010,411.88,95.6698,107.3,79.55
4/21/2023,1981,412.2,140.0534,97.13,162.03
4/24/2023,1991,412.63,159.119,86.53,204.48
4/25/2023,1995,406.08,180.2335,173.48,165.37
4/26/2023,1987,404.36,99.4941,116.69,87.6
4/27/2023,1999,412.41,117.885,164.53,88.22
4/28/2023,1999,415.93,118.306,117.94,108.21
5/2/2023,2023,410.84,76.8875,89.43,53.28
5/3/2023,2037,408.02,143.7746,160.53,124.34
5/4/2023,2056,405.13,118.084,136.31,103.36
5/5/2023,2025,412.63,69.7383,23.17,106.31
5/9/2023,2043,410.93,116.1106,149.8,102.23
5/10/2023,2037,412.85,118.5176,70.89,147.83
5/11/2023,2021,412.13,137.2776,71.4,178.67
5/12/2023,2020,411.59,145.9946,100.38,184.19
5/15/2023,2023,413.01,135.867,116.1,150.64
5/16/2023,1993,410.25,137.5254,143.06,119.33
5/17/2023,1985,415.23,89.3779,11.14,139.35
5/18/2023,1960,419.23,119.5256,90.79,151.45
5/19/2023,1982,418.62,160.8531,140.31,158.83
5/22/2023,1977,418.79,78.2496,39,108.45
5/23/2023,1975,414.09,183.3524,146.23,213.45
5/24/2023,1965,411.09,120.9807,80.41,162.88
5/25/2023,1944,414.65,106.2856,117.73,137.48
5/26/2023,1944,420.02,61.3438,55.6,64.92
5/30/2023,1968,420.18,111.2918,65.26,141.54
5/31/2023,1973,417.85,219.5831,137.6,281.71
6/1/2023,1987,421.82,182.3972,140.78,225.06
6/2/2023,1961,427.92,135.2068,123.56,168.64
6/5/2023,1966,427.1,107.0873,42.7,142.47
6/6/2023,1973,428.03,133.4734,133.06,131.17
6/7/2023,1950,426.55,142.2924,158.88,123.05
6/8/2023,1970,429.13,84.3608,78.49,93.53
6/9/2023,1968,429.9,96.3267,53.35,124.6
6/12/2023,1961,433.8,65.7256,65.52,54.65
6/13/2023,1950,436.66,77.1745,59.18,108.6
6/14/2023,1960,437.18,72.133,77.44,83.05
6/15/2023,1962,442.6,158.3213,133.55,182.28
6/16/2023,1962,439.46,111.2618,90.75,117.75
6/20/2023,1939,437.18,142.7831,102.49,180.47
6/21/2023,1936,434.94,128.1104,72.98,162.33
6/22/2023,1915,436.51,154.5041,98.58,185
6/23/2023,1921,433.21,46.4108,46.27,38.59
6/26/2023,1925,431.44,169.5131,140.83,211.43
6/27/2023,1915,436.17,118.5176,94.52,167.54
6/28/2023,1913,436.39,82.5391,109.71,82.36
6/29/2023,1918,438.11,120.8966,72.31,160.85
6/30/2023,1929,443.28,102.6734,86.2,125.82
7/3/2023,1930,443.79,45.3776,38.78,53.9
7/5/2023,1927,443.13,89.8526,95.55,109.58
7/6/2023,1915,439.66,172.6628,140.26,202.07
7/7/2023,1933,438.55,120.3528,171.4,85.78
7/10/2023,1931,439.66,138.298,105.05,164.28
7/11/2023,1937,442.46,141.3526,134.79,122.65
7/12/2023,1962,446.02,197.03,110.49,245.75
7/13/2023,1964,449.56,80.5138,57.33,95.64
7/14/2023,1964,449.28,151.6316,104.65,193.98
7/17/2023,1956,450.84,104.3328,91.01,108.45
7/18/2023,1981,454.19,151.1438,138.12,167.57
7/19/2023,1981,455.2,183.4321,139.84,251.23
7/20/2023,1971,452.18,121.7856,145.69,131.65
7/21/2023,1967,452.18,112.3907,106.15,127.89
7/24/2023,1962,454.2,143.4308,163.42,159.02
7/25/2023,1964,455.44,61.7249,54.7,68.43
7/26/2023,1970,455.51,84.2178,55.97,93.37
7/27/2023,1946,452.49,132.5027,60.04,190.31
7/28/2023,1970,456.92,130.1172,97.29,162.29
7/31/2023,1980,457.79,154.3993,111.94,175.07
8/1/2023,1950,456.48,117.1439,103.81,140.7
8/2/2023,1946,450.13,132.7556,138.65,147.19
8/3/2023,1940,448.84,88.7295,106.15,88.54
8/4/2023,1947,446.81,119.3718,95.2,119.11
8/7/2023,1941,450.71,117.565,96.52,115.01
8/8/2023,1931,448.75,114.6658,88.91,137.73
8/9/2023,1922,445.75,105.908,93.85,97.85
8/10/2023,1920,445.91,131.0055,124.38,145.25
8/11/2023,1918,445.65,142.3583,76.42,200.33
8/14/2023,1916,448.11,122.1554,143.27,131.45
8/15/2023,1907,442.89,114.6426,72.18,140.48
8/16/2023,1900,439.64,108.807,108.47,140.74
8/17/2023,1887,436.29,116.0269,69.4,154.37
8/18/2023,1889,436.5,82.9524,33.08,119.56
8/21/2023,1896,439.34,104.1688,83.08,115.49
8/22/2023,1899,438.15,81.0986,62.19,83
8/23/2023,1921,443.03,126.7102,96.24,130.45
8/24/2023,1919,436.89,61.5719,49.11,71.68
8/25/2023,1912,439.97,40.2569,11.47,66.95
8/29/2023,1936,449.16,115.6338,40.69,169.68
8/30/2023,1954,451.01,163.2956,116.28,213.38
8/31/2023,1947,450.35,117.4231,110.9,102.78
9/1/2023,1948,451.19,73.487,45.08,84.61
9/5/2023,1934,449.24,121.7856,24.28,182.28
9/6/2023,1926,446.22,76.6252,47.01,88.22
9/7/2023,1924,444.85,80.3421,61.61,92.5
9/8/2023,1925,445.52,80.1428,95.88,88.85
9/11/2023,1929,448.45,100.1785,39.95,133.28
9/12/2023,1917,445.99,164.9685,65.78,230.46
9/13/2023,1914,446.51,134.7837,31.01,198.29
9/14/2023,1914,450.36,125.6491,102.49,132.98
9/15/2023,1928,443.37,106.5134,84.95,132.85
9/18/2023,1935,443.63,114.6917,94.16,168.3
9/19/2023,1935,442.71,207.0355,97.13,313.93
9/20/2023,1949,438.64,190.1126,206.76,258.68
9/21/2023,1921,431.39,162.9132,108.27,225.78
9/22/2023,1927,430.42,131.4076,109.17,173.01
9/25/2023,1918,432.23,109.9608,41.11,171.44
9/26/2023,1902,425.88,81.2517,24.92,114.34
9/27/2023,1872,426.05,101.466,47.6,138.97
9/28/2023,1870,428.52,64.3785,58.35,68.13
9/29/2023,1857,427.48,86.4148,91.89,76.65
10/2/2023,1838,427.31,63.581,38.03,84.59
10/3/2023,1833,421.59,101.1017,71.15,148.36
10/4/2023,1826,424.66,61.2407,66.6,64.81
10/5/2023,1823,424.5,54.3044,36.09,70.24
10/6/2023,1837,429.54,161.3076,91.89,220.36
10/9/2023,1856,432.29,233.7497,279.64,222.14
10/10/2023,1867,434.54,258.6019,282.36,296.95
10/11/2023,1878,436.32,265.9304,265.11,278.82
10/12/2023,1874,433.66,218.0118,229.42,231.64
10/13/2023,1932,431.5,287.3145,292.05,318.55
10/16/2023,1925,436.04,277.1471,381.55,274.35
10/17/2023,1926,436.02,274.5222,267.6,324.66
10/18/2023,1959,430.21,327.1672,349.46,349.78
10/19/2023,1971,426.43,338.8517,431,330.35
10/20/2023,1985,421.19,304.159,363.87,340.29
10/23/2023,1978,420.46,306.3235,454.52,296.18
10/24/2023,1977,423.63,243.755,274.16,249.46
10/25/2023,1986,417.55,208.09,224.27,224.48
10/26/2023,1988,412.55,174.674,223.89,166
10/27/2023,1989,410.68,247.6172,274.28,228.78
10/30/2023,2006,415.59,205.4306,192,213.53
10/31/2023,1994,418.2,172.0814,196.06,183.97
11/1/2023,1988,422.66,251.2982,261.91,246.96
11/2/2023,1994,430.76,207.0355,262.69,198.24
11/3/2023,1999,434.69,174.9211,261.57,109.09
11/6/2023,1989,435.69,182.9025,229.61,146.46
11/7/2023,1974,436.93,140.2145,174.73,106.88
11/8/2023,1958,437.25,132.5027,204.15,120.2
11/9/2023,1970,433.84,201.48,259.94,177.39
11/10/2023,1938,440.61,180.6855,229.26,163.9
11/13/2023,1950,440.19,131.0466,159.68,84.75
11/14/2023,1967,448.73,148.2277,141.35,160.77
11/15/2023,1964,449.68,130.603,94.69,148.09
11/16/2023,1987,450.23,165.3528,208.8,155.83
11/17/2023,1985,450.79,149.4841,178.83,119.33
11/20/2023,1980,454.26,184.411,204.27,204.46
11/21/2023,2002,453.27,96.4826,141.07,85.58
11/22/2023,1993,455.02,179.8417,115.67,221.9
11/24/2023,2003,455.3,152.7937,231.53,111.81
11/27/2023,2012,454.48,166.3517,173.05,180.43
11/28/2023,2040,454.93,184.3848,215.51,169.18
11/29/2023,2058,454.61,88.779,143.82,55.37
11/30/2023,2048,456.4,178.9017,230.13,163.16
12/1/2023,2080,459.1,94.6448,106.15,88.54
12/4/2023,2033,456.69,195.2397,259.52,151.52
12/5/2023,2027,456.6,89.6905,59.61,109.38
12/6/2023,2038,454.76,131.4511,178.22,113.68
12/7/2023,2037,458.23,193.8204,175.66,214.89
12/8/2023,2005,460.2,153.2505,188.04,137.24
12/11/2023,1984,461.99,153.7749,140.53,149.18
12/12/2023,1984,464.1,167.4222,166.91,178.99
12/13/2023,1988,470.5,192.795,244.62,194.32
12/14/2023,2035,472.01,148.679,213.44,128.58
12/15/2023,2026,469.33,169.2553,204.89,211.11
12/18/2023,2031,471.97,150.2866,237.22,93.73
12/19/2023,2043,474.84,187.3776,240.17,155.81
12/20/2023,2038,468.26,138.0237,217.86,95.64
12/21/2023,2042,472.7,114.0195,143.58,99.8
12/27/2023,2083,476.51,180.1815,234.9,138.3
12/28/2023,2084,476.69,122.6877,143.89,96.02
12/29/2023,2072,475.31,221.2849,213.92,301.1
1/2/2024,2073,472.65,131.3962,193.04,92.01
1/3/2024,2043,468.79,142.8951,246.06,108.02
1/4/2024,2050,467.28,180.6855,240.17,155.81
1/5/2024,2050,467.92,167.4894,197.89,165.06
1/10/2024,2028,476.56,118.0951,129.5,108.02
1/11/2024,2019,476.35,165.3105,190.16,148.03
1/12/2024,2052,476.68,210.9552,238.73,189.64
1/16/2024,2030,474.93,193.0256,285.54,144.97
1/17/2024,2007,472.29,170.6296,222.9,166.35
1/18/2024,2022,476.49,167.4894,160.79,206.33
1/19/2024,2029,482.43,201.48,200.86,236.52
1/22/2024,2022,483.45,219.8607,306.86,121.88
1/23/2024,2026,484.86,166.6701,276.93,92.39
1/24/2024,2016,485.39,151.4693,249.48,98.57
1/25/2024,2018,488.03,203.5264,265.87,198.42
1/26/2024,2017,487.41,185.8113,255.5,149.18
1/29/2024,2025,491.27,138.0237,202.78,157.06
2/2/2024,2044,494.35,172.1585,236.73,187.58
2/5/2024,2033,492.55,146.5738,175.35,146.26
2/6/2024,2042,493.98,129.7707,177.03,68.15
2/7/2024,2042,498.1,117.6426,160.49,92.67
2/8/2024,2038,498.32,142.8951,207.21,86.42
2/9/2024,2029,501.2,213.1248,291.39,202.54
2/12/2024,2023,500.98,194.8569,242.82,229.54
2/13/2024,1998,494.08,182.472,265.87,116.72
2/14/2024,1995,498.57,121.7385,153.3,106.56
2/15/2024,2005,502.01,231.2547,274.16,228.68
2/16/2024,2014,499.51,154.9308,147.1,147.23
2/20/2024,2030,496.76,196.3635,272.36,141.98
